sid,freq,power
0,0.0,1.5631940186722204e-13
0,0.001282051282051282,21.97293691986794
0,0.002564102564102564,54.33675180830444
0,0.0038461538461538464,5.191281215138648
0,0.005128205128205128,29.84655801850732
0,0.00641025641025641,26.205541194054117
0,0.007692307692307693,31.25528548806834
0,0.008974358974358974,24.32036605964034
0,0.010256410256410256,3.106503796483251
0,0.011538461538461539,18.16200819507614
0,0.01282051282051282,17.501447830616744
0,0.014102564102564103,13.58355567519719
0,0.015384615384615385,3.083422596300897
0,0.016666666666666666,31.82841859737862
0,0.017948717948717947,10.021006587383765
0,0.019230769230769232,43.72752598302753
0,0.020512820512820513,19.21682662272468
0,0.021794871794871794,33.05440719467014
0,0.023076923076923078,26.81658781872662
0,0.02435897435897436,35.99104541354645
0,0.02564102564102564,51.45248985078549
0,0.026923076923076925,23.404853058801308
0,0.028205128205128206,16.488567639407545
0,0.029487179487179487,55.867482177132985
0,0.03076923076923077,44.32900411528199
0,0.03205128205128205,42.10004924283967
0,0.03333333333333333,17.689596338216198
0,0.03461538461538462,41.4955490263702
0,0.035897435897435895,14.63961776127414
0,0.03717948717948718,29.35032488869753
0,0.038461538461538464,21.202581264754873
0,0.03974358974358974,23.853288908728516
0,0.041025641025641026,52.4271625522782
0,0.04230769230769231,33.8031384838125
0,0.04358974358974359,26.487227773267865
0,0.04487179487179487,31.277392342040216
0,0.046153846153846156,28.22899765476032
0,0.047435897435897434,8.68396412738459
0,0.04871794871794872,26.1347496133701
0,0.05,5.710982068476778
0,0.05128205128205128,19.58835830613835
0,0.052564102564102565,31.62466589864778
0,0.05384615384615385,58.10936712754378
0,0.05512820512820513,30.637831705824784
0,0.05641025641025641,18.222973655814133
0,0.057692307692307696,16.289910723711817
0,0.05897435897435897,6.443773454786272
0,0.06025641025641026,12.512988706592438
0,0.06153846153846154,24.330910989038394
0,0.06282051282051282,26.01821352266541
0,0.0641025641025641,41.96720951826097
0,0.06538461538461539,38.72069368741055
0,0.06666666666666667,50.534175463867314
0,0.06794871794871794,13.76509803482858
0,0.06923076923076923,31.03863813954638
0,0.07051282051282051,35.54221351380217
0,0.07179487179487179,16.056660430325014
0,0.07307692307692308,2.6994071793006964
0,0.07435897435897436,43.6612452584437
0,0.07564102564102564,24.734027899085973
0,0.07692307692307693,5.877129165558487
0,0.0782051282051282,31.291692892226962
0,0.07948717948717948,23.875384123558764
0,0.08076923076923077,10.840546228462339
0,0.08205128205128205,22.262435522219526
0,0.08333333333333333,10.323836512991491
0,0.08461538461538462,49.40939141683089
0,0.0858974358974359,14.124148783285513
0,0.08717948717948718,21.715158959864247
0,0.08846153846153847,56.38935314347448
0,0.08974358974358974,27.23736153083088
0,0.09102564102564102,39.97852813025266
0,0.09230769230769231,8.374675137315398
0,0.09358974358974359,33.28736799915919
0,0.09487179487179487,9.112614214200567
0,0.09615384615384616,26.584370712583898
0,0.09743589743589744,31.739399627974063
0,0.09871794871794871,7.0425048536868236
0,0.1,32.57041815133458
0,0.10128205128205128,9.291182417564144
0,0.10256410256410256,27.225436999682273
0,0.10384615384615385,39.578944080212345
0,0.10512820512820513,16.9731811680258
0,0.1064102564102564,20.890559540096206
0,0.1076923076923077,23.44611351436883
0,0.10897435897435898,41.150003055713626
0,0.11025641025641025,31.278006458271925
0,0.11153846153846154,7.458958055546364
0,0.11282051282051282,46.542451512045865
0,0.1141025641025641,42.190860476786824
0,0.11538461538461539,62.691960835217195
0,0.11666666666666667,11.553784707092822
0,0.11794871794871795,27.52558365117811
0,0.11923076923076924,8.16548258940651
0,0.12051282051282051,14.617247666725728
0,0.12179487179487179,21.548810823204867
0,0.12307692307692308,24.998449373230223
0,0.12435897435897436,28.22620561885275
0,0.12564102564102564,2.7288449761308153
0,0.12692307692307692,54.14368771694709
0,0.1282051282051282,35.66560736154639
0,0.1294871794871795,26.410269084490274
0,0.13076923076923078,15.309522615300107
0,0.13205128205128205,19.695373485451146
0,0.13333333333333333,41.82566587665423
0,0.1346153846153846,44.802969344846765
0,0.1358974358974359,30.75721515307172
0,0.1371794871794872,15.07329410267652
0,0.13846153846153847,26.627480995047186
0,0.13974358974358975,36.4997320558286
0,0.14102564102564102,15.996916615244068
0,0.1423076923076923,57.31141776548354
0,0.14358974358974358,12.989243400436099
0,0.14487179487179488,25.676270568514756
0,0.14615384615384616,21.848613380177323
0,0.14743589743589744,23.191538261660565
0,0.14871794871794872,6.990979420729601
0,0.15,14.883303045162492
0,0.15128205128205127,7.556254087447207
0,0.15256410256410258,43.21500469551485
0,0.15384615384615385,6.354747137401239
0,0.15512820512820513,16.818901093213718
0,0.1564102564102564,4.853724936801879
0,0.1576923076923077,22.104119873160617
0,0.15897435897435896,19.992597524362406
